,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,popularity,explicit,id,name,artists,available_markets,collab
1976-12-08,0.579,0.508,2,5,1,0.027000000000000003,0.0057399999999999994,0.0004940000000000001,0.0575,0.609,7,7,0.82,0,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,1.0,0
1976-12-10,0.4970000000000001,0.693,8,5,1,0.0565,0.19,0.0,0.215,0.358,6,5,0.69,0,6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - 2011 Mix,Queen,0.0,0
1977,0.6829999999999999,0.515,1,5,1,0.0592,0.13699999999999998,6.66e-06,0.0816,0.767,4,3,0.62,0,1Q34tAtTWI6RdW1qzFQiPb,Your Smiling Face,James Taylor,1.0,0
1977,0.49,0.758,7,5,1,0.0297,0.000671,0.484,0.092,0.435,6,6,0.76,0,7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie,1.0,0
1977,0.598,0.735,2,5,1,0.0973,0.44,0.000215,0.6809999999999999,0.615,6,5,0.63,0,58PSYdY0GFg0LFb2PxYk4T,Mannish Boy,Muddy Waters,1.0,0
1977,0.542,0.588,2,5,1,0.0665,0.67,0.158,0.24100000000000002,0.8809999999999999,6,4,0.54,0,3KSchPNSklO5McIqRH3qYX,I'm Your Hoochie Coochie Man,Muddy Waters,1.0,0
1977-01-01,0.34299999999999997,0.948,6,5,0,0.10099999999999999,0.0017699999999999999,0.0,0.22399999999999998,0.44,7,4,0.39,0,41Tk8SBbrIGxkI9xOf4LQr,No Future - God Save the Queen,Sex Pistols,1.0,0
1977-01-03,0.769,0.457,8,5,1,0.327,0.0292,3.07e-05,0.0599,0.8059999999999999,4,4,0.72,0,4Gq2ydMKhDZmctzkmk2bYo,Waiting In Vain,Bob Marley & The Wailers,1.0,0
1977-01-03,0.725,0.523,10,5,1,0.324,0.0783,0.0,0.0665,0.95,4,3,0.75,0,2HcyIzVsX45jLIxK7SH2aI,One Love / People Get Ready - Medley,Bob Marley & The Wailers,1.0,0
1977-01-03,0.934,0.467,11,5,0,0.307,0.102,3.98e-05,0.109,0.73,6,4,0.75,0,4zn0kScuV9Oj28d4g9CQQs,Jamming,Bob Marley & The Wailers,1.0,0
1977-01-03,0.8140000000000001,0.48200000000000004,9,5,1,0.0588,0.0111,1.57e-06,0.0476,0.615,7,3,0.79,0,6A9mKXlFRPMPem6ygQSt7z,Three Little Birds,Bob Marley & The Wailers,1.0,0
1977-01-10,0.426,0.855,9,6,1,0.054000000000000006,0.0014,5.0900000000000004e-05,0.0667,0.551,9,2,0.54,0,4dyBuBbYZj1iiK0ywYjYzT,California Sun - 2017 Remaster,Ramones,1.0,0
1977-07-22,0.557,0.32,1,5,0,0.0438,0.7390000000000001,3.9899999999999994e-05,0.11199999999999999,0.377,9,3,0.59,0,1v98rfd0an913AzHvMNG8a,Alison,Elvis Costello,1.0,0
1977-07-22,0.7929999999999999,0.36200000000000004,9,5,0,0.0592,0.0135,1.77e-05,0.21600000000000005,0.8109999999999999,7,4,0.54,0,0KrYPz4S4mKHeBjCwYJp0s,Watching The Detectives - Single Version,Elvis Costello,1.0,0
1977-07-22,0.742,0.669,0,5,1,0.10099999999999999,0.0806,1.73e-05,0.129,0.84,6,3,0.46,0,3nSgRpyy7gujpUSIsdECvO,Waiting For The End Of The World,Elvis Costello,1.0,0
1977-07-27,0.514,0.326,2,5,1,0.0294,0.861,9.1e-05,0.179,0.52,7,4,0.41,0,3PjEcmGe6aOsOvRkUgCu22,Middle Age Crazy,Jerry Lee Lewis,1.0,0
1977-09-16,0.609,0.802,9,5,0,0.0538,0.118,0.000131,0.0904,0.926,6,3,0.54,0,1w3IeWPxVHuw0gyXcGV2pN,Sugar on My Tongue - 2005 Remaster,Talking Heads,1.0,0
1977-09-16,0.721,0.521,2,5,1,0.0612,0.0707,0.005520000000000001,0.127,0.942,6,4,0.74,0,1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,1.0,0
1977-10-17,0.455,0.573,9,5,0,0.0355,0.0134,0.0304,0.428,0.644,6,6,0.6,0,52DKGPMQ21DauCR19pQ0BK,That Smell,Lynyrd Skynyrd,1.0,0
1977-10-27,0.32299999999999995,0.978,5,6,1,0.11800000000000001,0.0422,0.00018999999999999998,0.201,0.168,7,4,0.56,0,3LoDeIbiR12sAznmpNEmKA,Anarchy in the U.K.,Sex Pistols,0.0,0
1977-10-27,0.27399999999999997,0.9079999999999999,9,5,1,0.0691,0.00103,0.0021899999999999997,0.154,0.483,7,3,0.52,0,6ui6l3ZNvlrGQZArwo8195,God Save the Queen,Sex Pistols,0.0,0
1977-10-27,0.28600000000000003,0.961,5,5,1,0.18,0.0315,3.91e-06,0.3,0.5920000000000001,8,3,0.38,0,4GtIKUB1Q5O65ofahYPRfX,No Feelings,Sex Pistols,0.0,0
1977-10-27,0.157,0.9890000000000001,9,5,1,0.222,0.0324,3.3799999999999995e-05,0.337,0.196,8,3,0.41,1,21MwEJ8tHezcPy77BaELJ6,Bodies,Sex Pistols,0.0,0
1977-10-27,0.209,0.9790000000000001,7,6,1,0.213,0.14300000000000002,6.95e-05,0.319,0.21899999999999997,7,3,0.43,0,2e4RcQohKWo8oZIUfjxiGo,Holidays in the Sun,Sex Pistols,0.0,0
1977-10-27,0.258,0.932,2,5,1,0.0702,0.0467,8.09e-06,0.142,0.33399999999999996,7,3,0.46,0,2mKj8Em0GLFu8I78yM1CfU,Pretty Vacant,Sex Pistols,0.0,0
1977-10-27,0.363,0.873,5,5,1,0.0472,0.0179,0.000713,0.153,0.5589999999999999,6,4,0.35,0,6jjASY7DtqLdM0zJbAQcnX,Sub-Mission,Sex Pistols,0.0,0
1977-10-28,0.693,0.4970000000000001,2,5,1,0.11900000000000001,0.679,0.0,0.258,0.473,4,2,0.7,0,54flyrjcdnQdco7300avMJ,We Will Rock You - Remastered,Queen,0.0,0
1977-10-28,0.268,0.45899999999999996,7,5,0,0.0346,0.37799999999999995,0.0,0.11900000000000001,0.172,3,3,0.66,0,7ccI9cStQbQdystvc6TvxD,We Are The Champions - Remastered 2011,Queen,0.0,0
1977-11-01,0.5720000000000001,0.214,7,4,1,0.0293,0.649,0.129,0.125,0.485,5,4,0.74,0,6zC0mpGYwbNTpk9SKwh08f,Wonderful Tonight,Eric Clapton,0.8,0
1977-11-01,0.6990000000000001,0.502,9,5,1,0.0278,0.0607,0.0337,0.317,0.6759999999999999,5,4,0.69,0,3ykSdTGmYPFl8pDBXer1zG,Cocaine,Eric Clapton,0.8,0
1977-11-01,0.69,0.5,4,4,0,0.0909,0.598,0.0288,0.11,0.586,10,4,0.6,0,6io0LJIP9ntX35hTfaxwQG,Lay Down Sally,Eric Clapton,0.8,0
1977-11-04,0.42,0.965,0,6,1,0.0403,0.0981,0.000335,0.0784,0.846,9,3,0.6,0,61MZN0yyMWSEwrLPUUGfgJ,Sheena Is a Punk Rocker - 2017 Remaster,Ramones,1.0,0
1978,0.7759999999999999,0.5589999999999999,6,5,0,0.10300000000000001,0.11,0.0,0.0671,0.758,6,4,0.77,0,6JRLFiX9NJSoRRKxowlBYr,Is This Love,Bob Marley & The Wailers,1.0,0
1978,0.809,0.575,0,5,1,0.0298,0.156,1.65e-06,0.0799,0.85,5,5,0.59,0,1lNRVjK8MukRZpeurYssIx,Shakedown Street - 2013 Remaster,Grateful Dead,1.0,0
1978,0.7879999999999999,0.461,1,5,0,0.0556,0.528,2.6899999999999997e-05,0.0886,0.9059999999999999,4,4,0.56,0,4DpBfWl3q8e0gGB76lAaox,Fire on the Mountain - 2013 Remaster,Grateful Dead,1.0,0
1978,0.779,0.418,7,5,1,0.188,0.0033299999999999996,0.000138,0.252,0.425,6,5,0.7,0,5Uv1YNz6uBepPLDdoFANKQ,Satisfy My Soul,Bob Marley & The Wailers,1.0,0
1978,0.466,0.763,11,5,0,0.0391,0.0542,0.0,0.11900000000000001,0.473,6,3,0.64,0,0lIoY4ZQsdn5QzhraM9o9u,Because the Night,Patti Smith,1.0,0
1978,0.56,0.965,11,6,1,0.0409,0.121,6.23e-06,0.16899999999999998,0.9640000000000001,8,2,0.66,0,5NoQvINZLBV1wMYPdNmReL,I Wanna Be Sedated,Ramones,1.0,0
1978-06-09,0.795,0.71,9,6,0,0.0392,0.44299999999999995,0.0215,0.344,0.845,5,5,0.68,0,3hJLKtTpgct9Y9wKww0BiR,Miss You - Remastered,The Rolling Stones,1.0,0
1978-06-09,0.7829999999999999,0.878,1,6,0,0.0308,0.39,0.000778,0.0426,0.885,5,4,0.75,0,77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered,The Rolling Stones,1.0,0
1978-07-14,0.66,0.485,2,5,1,0.0258,0.242,0.0102,0.0585,0.8290000000000001,5,5,0.59,0,1oV1tu8utgHQjLJsEK9sVl,Take Me to the River - 2005 Remaster,Talking Heads,1.0,0
1978-08-18,0.6509999999999999,0.648,9,5,1,0.0501,0.262,0.0042,0.0655,0.49,8,6,0.71,0,23IJ5wLRhEZ9DOuia5mPiZ,Who Are You,The Who,1.0,0
1978-11-02,0.618,0.748,0,5,1,0.358,0.0384,4.1e-06,0.0473,0.6629999999999999,7,3,0.77,0,3EYOJ48Et32uATr9ZmLnAo,Roxanne,The Police,1.0,0
1978-11-02,0.541,0.5710000000000001,7,5,1,0.16,0.0123,1.55e-06,0.0933,0.73,4,5,0.66,0,2wnsBaxrmkthIFAm6vqCuX,So Lonely,The Police,1.0,0
1978-11-10,0.563,0.865,5,5,1,0.16,0.0472,0.00019099999999999998,0.77,0.601,8,3,0.74,0,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - 2011 Mix,Queen,0.0,0
1979,0.6509999999999999,0.8009999999999999,0,5,1,0.0513,0.123,0.0,0.0825,0.7759999999999999,7,3,0.73,0,5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,The Clash,1.0,0
1979,0.42100000000000004,0.8290000000000001,6,5,0,0.0387,0.171,0.0,0.0835,0.935,6,3,0.48,0,1AWSemPzuGu4A9lVhSsFWJ,Frederick,Patti Smith,1.0,0
1979,0.7609999999999999,0.722,2,5,1,0.0428,0.0922,0.000366,0.132,0.966,6,3,0.65,0,6ITuEsxEy2qPhqMowdDAeI,Train in Vain - Remastered,The Clash,1.0,0
1979,0.4920000000000001,0.639,2,5,1,0.0319,0.235,0.0,0.0738,0.792,6,4,0.6,0,4kPSjEg8u1U4pg2dHHMmtf,Dancing Barefoot,Patti Smith,1.0,0
1979,0.608,0.634,4,5,1,0.0725,0.0568,0.005679999999999999,0.116,0.841,7,4,0.59,0,72boGlgSwUK01n44O2tOCv,Lost in the Supermarket - Remastered,The Clash,1.0,0
1979,0.7390000000000001,0.613,7,5,1,0.0856,0.0050100000000000006,0.124,0.095,0.677,5,3,0.58,0,0jnFDxgNhS156vu6roUVco,The Guns of Brixton - Remastered,The Clash,1.0,0
1979-03-01,0.804,0.688,0,5,0,0.0632,0.0662,0.000112,0.0392,0.942,6,4,0.53,0,6BKVev5kACyEaolcJkaUbz,Dance Away,Roxy Music,1.0,0
1979-03-03,0.594,0.565,0,5,1,0.175,0.245,0.0,0.123,0.755,7,3,0.54,1,4tSTpnw8UYNlroCEo774tm,Bobby Brown Goes Down,Frank Zappa,0.8,0
1979-05-01,0.5720000000000001,0.6679999999999999,10,5,0,0.0361,0.355,0.0379,0.223,0.56,5,4,0.63,0,3I1vEQhGwRK7URrTq4BqNl,(Ghost) Riders in the Sky,Johnny Cash,1.0,0
1979-05-22,0.498,0.63,6,5,0,0.0276,0.41600000000000004,0.0,0.23800000000000002,0.8220000000000001,8,6,0.6,0,2gliw3L0oa4w8LqaHploje,Cruisin',Smokey Robinson,1.0,0
1979-05-23,0.639,0.905,4,6,0,0.0543,0.235,4.93e-05,0.20600000000000002,0.825,6,4,0.57,0,5kfQK1Vb1mKSwzVn32Tarj,The Boss,Diana Ross,0.8,0
1979-05-23,0.762,0.67,5,5,1,0.0717,0.29,6.42e-06,0.0783,0.87,5,5,0.57,0,7yAslROTLRHGwuiLBpdErT,It's My House,Diana Ross,0.8,0
1979-06-27,0.502,0.4,7,5,0,0.0294,0.856,0.000375,0.33299999999999996,0.435,6,4,0.68,0,6VltRkmJbCTqgKrTHk4Ulw,"My My, Hey Hey (Out of the Blue) - 2016 Remaster",Crazy Horse,1.0,0
1979-07-27,0.573,0.9129999999999999,6,6,0,0.132,0.0591,0.00173,0.156,0.42200000000000004,6,3,0.83,0,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,1.0,0
1979-08-10,0.8079999999999999,0.535,1,5,1,0.0353,0.179,9.91e-05,0.158,0.848,6,4,0.73,0,7oOOI85fVQvVnK5ynNMdW7,Rock with You - Single Version,Michael Jackson,1.0,0
1979-08-10,0.878,0.821,11,5,1,0.08900000000000001,0.126,0.0461,0.183,0.9470000000000001,6,6,0.74,0,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough - Single Version,Michael Jackson,1.0,0
1979-09-17,0.604,0.8,9,5,1,0.0901,0.0815,0.0,0.804,0.8170000000000001,4,6,0.5,0,2HudfMAHpahXeWpgeZkk3r,Joe's Garage,Frank Zappa,0.8,0
1979-09-17,0.486,0.433,9,5,1,0.0439,0.192,0.031,0.124,0.295,6,9,0.57,0,0Q2dRzhPWFOex89dOjbq5Y,Watermelon In Easter Hay,Frank Zappa,0.8,0
1979-10-02,0.5770000000000001,0.8079999999999999,1,5,0,0.039,0.0338,1.3300000000000001e-05,0.221,0.8690000000000001,8,5,0.74,0,1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,The Police,1.0,0
1979-10-02,0.514,0.34,0,5,1,0.0537,0.0014199999999999998,0.0173,0.213,0.26899999999999996,7,5,0.65,0,62uLNJgVZaFiEiKV4LpoYJ,Walking On The Moon,The Police,1.0,0
1979-10-19,0.812,0.507,1,5,0,0.0452,0.0399,0.0831,0.0671,0.7290000000000001,6,6,0.63,0,4yrM5BVyJzy5Ed4GPO6e8j,I Wanna Be Your Lover,Prince,1.0,0
1979-11-30,0.47200000000000003,0.366,11,5,0,0.0286,0.15,0.308,0.0837,0.171,6,6,0.75,0,5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,Pink Floyd,0.6,0
1979-11-30,0.588,0.301,0,5,1,0.0294,0.221,0.00236,0.128,0.19,6,5,0.68,0,7F02x6EKYIQV3VcTaTm7oN,Hey You,Pink Floyd,0.6,0
1979-11-30,0.6940000000000001,0.39399999999999996,0,4,1,0.0428,0.0781,0.000677,0.247,0.7190000000000001,5,4,0.76,0,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",Pink Floyd,0.6,0
1980,0.9159999999999999,0.72,0,5,1,0.1,0.36,0.00016,0.0958,0.76,5,4,0.78,0,5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,1.0,0
1980,0.799,0.789,0,5,1,0.0396,0.0604,0.0,0.0338,0.8320000000000001,6,6,0.55,0,3Ro71R8Vpy166E2PuQDSc8,The Magnificent Seven - Remastered,The Clash,1.0,0
1980,0.6709999999999999,0.256,7,5,1,0.0387,0.608,0.0,0.0737,0.6940000000000001,6,4,0.73,0,26PwuMotZqcczKLHi4Htz3,Redemption Song,Bob Marley & The Wailers,1.0,0
1980,0.7829999999999999,0.284,9,5,1,0.0365,0.679,0.282,0.0767,0.584,4,7,0.61,0,7M7AwtGvWdMYudqx5Iuh1m,Althea - 2013 Remaster,Grateful Dead,1.0,0
1980,0.51,0.595,2,5,1,0.0378,0.0976,0.0176,0.338,0.64,7,5,0.56,0,5T4j3Uv33fQO7tsR2lMl4y,Charlie Don't Surf - Remastered,The Clash,1.0,0
1980,0.329,0.6729999999999999,3,5,0,0.0296,0.0239,0.109,0.138,0.32299999999999995,5,7,0.58,0,3Jl5GohfNwozDmpzmQBLDI,Heaven and Hell - 2008 Remaster,Black Sabbath,0.0,0
1980-02-04,0.735,0.653,8,5,1,0.0269,0.20199999999999999,0.000307,0.0802,0.93,5,4,0.62,0,29imR7dda5XqwPRFmby7HS,"Baby, I Love You",Ramones,1.0,0
1980-02-04,0.499,0.87,0,6,1,0.126,0.0183,0.0,0.0512,0.893,9,2,0.55,0,4FzPIalyruWIiefI91qe4B,Rock 'n' Roll High School - 2002 Remaster,Ramones,1.0,0
1980-05-22,0.873,0.855,5,5,0,0.0615,0.17800000000000002,0.0282,0.0377,0.884,5,4,0.57,0,3pbtBomO4Zt5gGiqsYeiBH,Upside Down,Diana Ross,1.0,0
1980-05-22,0.72,0.828,5,5,1,0.0463,0.185,0.433,0.0839,0.768,6,5,0.67,0,3SnGymj6ijE2iuUfWxLo1q,I'm Coming Out,Diana Ross,1.0,0
1980-06-01,0.608,0.5479999999999999,0,5,1,0.0276,0.195,0.0184,0.136,0.542,7,5,0.55,0,1ApsBaz9fpPptVZxgqtOy3,Oh Yeah!,Roxy Music,1.0,0
1980-06-27,0.9329999999999999,0.528,5,5,0,0.162,0.11199999999999999,0.32899999999999996,0.163,0.7559999999999999,5,4,0.74,0,57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,Queen,0.0,0
1980-07-25,0.31,0.7,9,5,1,0.047,0.011000000000000001,0.00965,0.0828,0.763,9,4,0.83,0,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,1.0,0
1980-07-25,0.457,0.904,2,5,1,0.0747,0.000239,0.0879,0.396,0.48,7,5,0.72,0,0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,AC/DC,1.0,0
1980-07-25,0.532,0.767,7,5,1,0.0574,0.0028699999999999997,0.000513,0.39,0.755,6,4,0.79,0,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,1.0,0
1980-07-25,0.389,0.873,4,6,0,0.0475,0.00532,0.0055,0.273,0.303,5,5,0.72,0,69QHm3pustz01CJRwdo20z,Hells Bells,AC/DC,1.0,0
1980-10-03,0.799,0.506,2,5,1,0.0606,0.0453,0.00107,0.0365,0.518,7,4,0.71,0,5veJDT0MLsLbhYsx42GXUD,Don't Stand So Close To Me,The Police,1.0,0
1980-10-03,0.78,0.523,9,5,1,0.051,0.06,0.0629,0.24,0.855,7,4,0.62,0,0yJvWbn8xQKiDZ84VN5lQG,"De Do Do Do, De Da Da Da",The Police,1.0,0
1980-10-08,0.644,0.919,2,5,1,0.0561,0.181,0.134,0.622,0.871,6,4,0.7,0,38Ngied9rBORlAbLYNCl4k,Once in a Lifetime - 2005 Remaster,Talking Heads,1.0,0
1980-10-08,0.7340000000000001,0.8590000000000001,7,5,0,0.0922,0.215,0.343,0.0823,0.908,6,6,0.57,0,4eBCTzBsSjYgrLH5clQf2x,Born Under Punches (The Heat Goes On) - 2005 Remaster,Talking Heads,1.0,0
1980-10-17,0.5870000000000001,0.536,7,5,1,0.0304,0.179,2.75e-05,0.305,0.59,6,5,0.67,0,7HrzErXq3TsKOY1gmdIShB,The River,Bruce Springsteen,1.0,0
1980-10-17,0.6409999999999999,0.894,8,5,1,0.0273,0.0857,0.009000000000000001,0.157,0.972,5,3,0.7,0,1KsI8NEeAna8ZIdojI3FiT,Hungry Heart,Bruce Springsteen,1.0,0
1980-11-17,0.588,0.6559999999999999,3,5,1,0.0224,0.37799999999999995,0.00227,0.042,0.746,4,4,0.72,0,0GGxVTb0UwDwdaKNjBdCn3,Woman,John Lennon,1.0,0
1980-11-17,0.574,0.469,2,5,1,0.0403,0.733,1.96e-06,0.856,0.435,6,4,0.58,0,5URfZHMlUWTWxPvvSBWcPk,Beautiful Boy (Darling Boy),John Lennon,1.0,0
1981-01-01,0.649,0.434,0,5,0,0.0267,0.764,2.44e-06,0.0822,0.5720000000000001,5,4,0.55,0,5khAYmr8HHFwI3sp0Lw9wp,Being With You,Smokey Robinson,1.0,0
1981-07-20,0.33399999999999996,0.925,1,6,1,0.046,0.0076700000000000015,2.78e-06,0.253,0.7559999999999999,10,3,0.54,0,47tVRotmsKNeNqO7xU5og2,You Sound Like You're Sick - 2002 Remaster,Ramones,1.0,0
1981-08-24,0.631,0.932,5,6,1,0.0354,0.0436,0.13699999999999998,0.0918,0.971,6,4,0.77,0,7HKez549fwJQDzx3zLjHKC,Start Me Up - Remastered,The Rolling Stones,1.0,0
1981-10-02,0.5579999999999999,0.768,2,5,1,0.0343,0.121,0.0626,0.124,0.429,4,4,0.74,0,44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,The Police,1.0,0
1982,0.7959999999999999,0.872,9,5,0,0.0573,0.287,0.0,0.284,0.866,6,4,0.72,0,56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,The Clash,1.0,0
1982,0.802,0.595,7,5,1,0.0607,0.0466,1.14e-05,0.0695,0.708,5,6,0.58,0,2ax1vei61BzRGsEn6ckEdL,Straight to Hell - Remastered,The Clash,1.0,0
1982,0.742,0.833,2,5,1,0.115,0.079,0.0,0.384,0.816,6,3,0.79,0,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,The Clash,1.0,0
1982-05-01,0.653,0.6659999999999999,6,5,1,0.0249,0.0508,0.0466,0.139,0.765,6,5,0.66,0,6N7gPTru90HYLRUIVDQ185,More Than This - Remastered,Roxy Music,1.0,0
1982-05-01,0.703,0.682,0,5,1,0.0356,0.8690000000000001,0.435,0.0848,0.662,4,4,0.49,0,78xp7CjJ3Uqxa44QAMdBWJ,True To Life - Remastered,Roxy Music,1.0,0
1982-05-01,0.759,0.563,0,5,1,0.0338,0.6990000000000001,0.619,0.14400000000000002,0.86,7,4,0.63,0,7iWIdiJlKvJ4PjFYVrWLUU,Avalon - Remastered,Roxy Music,1.0,0
1982-05-03,0.6709999999999999,0.711,2,5,1,0.0478,0.42200000000000004,0.0,0.10400000000000001,0.466,6,4,0.72,0,11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered,David Bowie,0.0,0
1982-09-04,0.6970000000000001,0.787,5,5,0,0.0305,0.23199999999999998,0.5870000000000001,0.0404,0.5720000000000001,5,6,0.57,0,0LN5gIsS5tQSmRzQrHSaTR,Eminence Front,The Who,0.0,0
1982-10-01,0.805,0.601,0,5,0,0.0579,0.119,0.000129,0.0581,0.746,5,4,0.72,0,3VZmChrnVW8JK6ano4gSED,Sexual Healing,Marvin Gaye,1.0,0
1982-10-27,0.866,0.73,5,5,1,0.0767,0.13699999999999998,0.0,0.0843,0.625,6,6,0.68,0,2H7PHVdQ3mXqEHXcvclTB0,1999,Prince,1.0,0
1982-11-30,0.779,0.867,3,6,0,0.0457,0.0491,7.98e-06,0.19699999999999998,0.915,7,4,0.77,0,1OOtq8tRnDM8kG2gqUPjAj,Beat It - Single Version,Michael Jackson,1.0,0
1982-11-30,0.92,0.654,11,6,0,0.0401,0.0236,0.0158,0.0359,0.847,6,5,0.81,0,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,1.0,0
1982-11-30,0.888,0.815,11,6,0,0.0404,0.23,0.000424,0.127,0.961,6,4,0.71,0,5lA3pwMkBdd24StM90QrNR,P.Y.T. (Pretty Young Thing),Michael Jackson,1.0,0
1983,0.654,0.6409999999999999,8,5,1,0.0482,0.00535,0.00321,0.209,0.794,6,4,0.66,0,4cVHMHgmWgudD399ZdhQ3L,Let's Dance - 2002 Remaster,David Bowie,1.0,0
1983,0.929,0.46299999999999997,9,5,1,0.308,0.142,5.26e-06,0.0634,0.757,6,4,0.74,0,7BfW1eoDh27W69nxsmRicb,Buffalo Soldier,Bob Marley & The Wailers,1.0,0
1983-01-01,0.599,0.508,9,4,0,0.0489,0.00205,0.725,0.0967,0.843,6,8,0.46,0,6EjWezCHHgaqxpQYhLSlP7,Melting Pot,"""Booker T. & the M.G.s""",1.0,0
1983-02-28,0.5429999999999999,0.944,6,5,1,0.0543,0.402,0.0005639999999999999,0.0373,0.735,5,5,0.72,0,6C4LXC9UFH1IKiHYOp0BiJ,Sunday Bloody Sunday - Remastered 2008,U2,1.0,0
1983-04-14,0.358,0.938,0,5,1,0.0483,0.00375,9.2e-06,0.117,0.944,9,5,0.69,0,3gxEZXUjrNbl3TlSrTGbR5,Modern Love - 2018 Remaster,David Bowie,1.0,0
1983-04-14,0.654,0.743,10,5,0,0.0605,0.0125,0.0272,0.153,0.632,6,8,0.71,0,3ix6K4wZY29bCujrSznwFZ,Let's Dance - 2018 Remaster,David Bowie,1.0,0
1983-05-30,0.504,0.904,6,5,1,0.179,0.35600000000000004,0.121,0.14,0.772,9,3,0.8,0,1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,Elton John,1.0,0
1983-05-31,0.942,0.6409999999999999,7,5,1,0.0333,0.331,0.179,0.028,0.966,6,5,0.72,0,6aBUnkXuCEQQHAlTokv9or,This Must Be the Place (Naive Melody) - 2005 Remaster,Talking Heads,1.0,0
1983-06-01,0.779,0.87,5,5,0,0.0574,0.00644,0.0107,0.0399,0.555,5,4,0.66,0,2VNfJpwdEQBLyXajaa6LWT,Burning Down the House,Talking Heads,1.0,0
1983-06-17,0.82,0.452,1,5,1,0.0348,0.5429999999999999,0.00294,0.0714,0.74,6,4,0.84,0,1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,1.0,0
1983-06-17,0.518,0.725,2,5,1,0.0338,0.389,0.000192,0.0671,0.6459999999999999,6,5,0.59,0,1V15l05snHYHYVxerjMFGo,King Of Pain,The Police,1.0,0
1983-07-25,0.439,0.963,9,5,1,0.277,0.0364,0.00896,0.0784,0.435,7,7,0.59,0,5DrNFzZZZVfXaEZCaceKnp,Seek & Destroy (Remastered),Metallica,0.0,0
1983-08-22,0.855,0.847,2,5,1,0.042,0.234,0.00062,0.345,0.89,6,4,0.65,0,7ohR0qPH6f2Vuj2pUNanJG,Got To Give It Up - Pt. 1,Marvin Gaye,1.0,0
1984,0.637,0.851,9,5,0,0.0437,0.21600000000000005,0.0365,0.68,0.84,6,4,0.55,0,2WDvW3o8WeGN4v4cpsYVhT,Slippery People - Live,Talking Heads,1.0,0
1984-02-27,0.7440000000000001,0.502,5,5,1,0.0359,0.179,0.000172,0.19,0.655,6,6,0.65,0,1HmzAZUvhQLhLo2z3ocpZI,Radio Ga Ga - 2011 Mix,Queen,0.0,0
1984-02-27,0.795,0.433,4,5,1,0.0324,0.0853,0.00028399999999999996,0.0762,0.6,5,4,0.64,0,7h2yhVxcZOGyQdOwD4Hu8J,I Want To Break Free - Remastered 2011,Queen,0.0,0
1984-03-27,0.777,0.892,0,6,1,0.0932,0.171,1.79e-06,0.384,0.648,5,6,0.46,0,2XYNq7LIQrh82m7LPiPN8w,Rock Box,Run–D.M.C.,1.0,0
1984-03-27,0.964,0.889,11,5,1,0.147,0.0591,0.0,0.166,0.552,6,5,0.55,0,2J6QnTjHIWwXErNWyF0RUC,It's Like That,Run–D.M.C.,1.0,0
1984-05-29,0.6709999999999999,0.802,8,5,0,0.0691,0.635,0.0006900000000000001,0.11900000000000001,0.4920000000000001,5,5,0.62,0,19DVNifOaTnuP0iq1kTqgW,Let's Stay Together - 2015 Remaster,Tina Turner,1.0,0
1984-05-29,0.69,0.674,8,5,0,0.047,0.2,0.00648,0.115,0.7140000000000001,5,4,0.56,0,50XXRUFNjs85P0MjCZ1c9X,We Don't Need Another Hero (Thunderdome),Tina Turner,1.0,0
1984-05-29,0.855,0.48,1,5,1,0.0588,0.254,2.1600000000000007e-05,0.151,0.7979999999999999,5,4,0.63,0,3ErsOxqe2RmXkR65wkygDz,What's Love Got to Do with It - 2015 Remaster,Tina Turner,1.0,0
